,loss,acc,group,train_size,trial
0,1.1296371221542358,0.7404999732971191,abstractor,500,0
1,1.4795767068862915,0.6965000033378601,abstractor,500,1
2,1.4069958925247192,0.6660000085830688,abstractor,500,2
3,0.8244127631187439,0.7415000200271606,abstractor,500,3
4,1.0679881572723389,0.7394999861717224,abstractor,500,4
5,0.8895153999328613,0.765999972820282,abstractor,500,5
6,1.6822307109832764,0.7145000100135803,abstractor,500,6
7,1.2574292421340942,0.7749999761581421,abstractor,500,7
8,1.6428254842758179,0.6825000047683716,abstractor,500,8
9,1.1257460117340088,0.7440000176429749,abstractor,500,9
10,0.46936213970184326,0.9010000228881836,abstractor,1000,0
11,0.6149690747261047,0.8634999990463257,abstractor,1000,1
12,0.6326304078102112,0.8600000143051147,abstractor,1000,2
13,0.42976099252700806,0.8884999752044678,abstractor,1000,3
14,0.3302440941333771,0.9190000295639038,abstractor,1000,4
15,0.5721743106842041,0.8834999799728394,abstractor,1000,5
16,0.5978942513465881,0.8774999976158142,abstractor,1000,6
17,0.6842080950737,0.8519999980926514,abstractor,1000,7
18,0.5387492775917053,0.8930000066757202,abstractor,1000,8
19,0.6872721910476685,0.8805000185966492,abstractor,1000,9
20,0.20335300266742706,0.9599999785423279,abstractor,2000,0
21,0.21356457471847534,0.9375,abstractor,2000,1
22,0.2551945447921753,0.9495000243186951,abstractor,2000,2
23,0.29770296812057495,0.9514999985694885,abstractor,2000,3
24,0.15562251210212708,0.9585000276565552,abstractor,2000,4
25,0.21224215626716614,0.9549999833106995,abstractor,2000,5
26,0.22403472661972046,0.9455000162124634,abstractor,2000,6
27,0.14030034840106964,0.9620000123977661,abstractor,2000,7
28,0.21736310422420502,0.9505000114440918,abstractor,2000,8
29,0.2536984980106354,0.9570000171661377,abstractor,2000,9
30,0.22255705296993256,0.9610000252723694,abstractor,3000,0
31,0.06886764615774155,0.9850000143051147,abstractor,3000,1
32,0.13947412371635437,0.9750000238418579,abstractor,3000,2
33,0.19194024801254272,0.9589999914169312,abstractor,3000,3
34,0.08725741505622864,0.9865000247955322,abstractor,3000,4
35,0.17093253135681152,0.9549999833106995,abstractor,3000,5
36,0.17879322171211243,0.9649999737739563,abstractor,3000,6
37,0.17128834128379822,0.9629999995231628,abstractor,3000,7
38,0.21172039210796356,0.9624999761581421,abstractor,3000,8
39,0.20389866828918457,0.9674999713897705,abstractor,3000,9
40,0.05747691169381142,0.984499990940094,abstractor,4000,0
41,0.11081118136644363,0.9764999747276306,abstractor,4000,1
42,0.05461158975958824,0.9869999885559082,abstractor,4000,2
43,0.11040910333395004,0.9835000038146973,abstractor,4000,3
44,0.09329918026924133,0.9775000214576721,abstractor,4000,4
45,0.047808025032281876,0.9884999990463257,abstractor,4000,5
46,0.1349351555109024,0.9660000205039978,abstractor,4000,6
47,0.08247729390859604,0.9785000085830688,abstractor,4000,7
48,0.0430603064596653,0.9925000071525574,abstractor,4000,8
49,0.06442172080278397,0.9850000143051147,abstractor,4000,9
50,0.05717281252145767,0.9860000014305115,abstractor,5000,0
51,0.05360350385308266,0.9919999837875366,abstractor,5000,1
52,0.13124552369117737,0.9800000190734863,abstractor,5000,2
53,0.07405202090740204,0.984499990940094,abstractor,5000,3
54,0.056738607585430145,0.9835000038146973,abstractor,5000,4
55,0.0741235688328743,0.9825000166893005,abstractor,5000,5
56,0.026854226365685463,0.9950000047683716,abstractor,5000,6
57,0.09011227637529373,0.9764999747276306,abstractor,5000,7
58,0.04193033650517464,0.9919999837875366,abstractor,5000,8
59,0.024387620389461517,0.9934999942779541,abstractor,5000,9
0,,0.48750001192092896,mlp,500,0
1,,0.48750001192092896,mlp,500,1
2,,0.48750001192092896,mlp,500,2
3,,0.48750001192092896,mlp,500,3
4,,0.48750001192092896,mlp,500,4
5,,0.48750001192092896,mlp,500,5
6,,0.48750001192092896,mlp,500,6
7,,0.48750001192092896,mlp,500,7
8,,0.48750001192092896,mlp,500,8
9,,0.48750001192092896,mlp,500,9
10,,0.48750001192092896,mlp,1000,0
11,,0.48750001192092896,mlp,1000,1
12,,0.48750001192092896,mlp,1000,2
13,,0.48750001192092896,mlp,1000,3
14,,0.48750001192092896,mlp,1000,4
15,,0.48750001192092896,mlp,1000,5
16,,0.48750001192092896,mlp,1000,6
17,,0.48750001192092896,mlp,1000,7
18,,0.48750001192092896,mlp,1000,8
19,,0.48750001192092896,mlp,1000,9
20,,0.48750001192092896,mlp,2000,0
21,,0.48750001192092896,mlp,2000,1
22,,0.48750001192092896,mlp,2000,2
23,,0.48750001192092896,mlp,2000,3
24,,0.48750001192092896,mlp,2000,4
25,,0.48750001192092896,mlp,2000,5
26,,0.48750001192092896,mlp,2000,6
27,,0.48750001192092896,mlp,2000,7
28,,0.48750001192092896,mlp,2000,8
29,,0.48750001192092896,mlp,2000,9
30,,0.48750001192092896,mlp,3000,0
31,,0.48750001192092896,mlp,3000,1
32,,0.48750001192092896,mlp,3000,2
33,,0.48750001192092896,mlp,3000,3
34,,0.48750001192092896,mlp,3000,4
35,,0.48750001192092896,mlp,3000,5
36,,0.48750001192092896,mlp,3000,6
37,,0.48750001192092896,mlp,3000,7
38,,0.48750001192092896,mlp,3000,8
39,,0.48750001192092896,mlp,3000,9
40,,0.48750001192092896,mlp,4000,0
41,,0.48750001192092896,mlp,4000,1
42,,0.48750001192092896,mlp,4000,2
43,,0.48750001192092896,mlp,4000,3
44,,0.48750001192092896,mlp,4000,4
45,,0.48750001192092896,mlp,4000,5
46,,0.48750001192092896,mlp,4000,6
47,,0.48750001192092896,mlp,4000,7
48,,0.48750001192092896,mlp,4000,8
49,,0.48750001192092896,mlp,4000,9
50,,0.48750001192092896,mlp,5000,0
51,,0.48750001192092896,mlp,5000,1
52,,0.48750001192092896,mlp,5000,2
53,,0.48750001192092896,mlp,5000,3
54,,0.48750001192092896,mlp,5000,4
55,,0.48750001192092896,mlp,5000,5
56,,0.48750001192092896,mlp,5000,6
57,,0.48750001192092896,mlp,5000,7
58,,0.48750001192092896,mlp,5000,8
59,,0.48750001192092896,mlp,5000,9
0,2.381089448928833,0.6399999856948853,predinet,500,0
1,1.6664495468139648,0.6129999756813049,predinet,500,1
2,2.145012140274048,0.6359999775886536,predinet,500,2
3,1.8388289213180542,0.6004999876022339,predinet,500,3
4,2.171013832092285,0.612500011920929,predinet,500,4
5,2.0022943019866943,0.628000020980835,predinet,500,5
6,1.7271761894226074,0.6610000133514404,predinet,500,6
7,2.519308090209961,0.6380000114440918,predinet,500,7
8,1.6274102926254272,0.625,predinet,500,8
9,1.5541248321533203,0.6175000071525574,predinet,500,9
10,1.7543781995773315,0.6825000047683716,predinet,1000,0
11,1.474980115890503,0.6974999904632568,predinet,1000,1
12,2.195237159729004,0.6690000295639038,predinet,1000,2
13,1.810743808746338,0.7064999938011169,predinet,1000,3
14,1.7286802530288696,0.7014999985694885,predinet,1000,4
15,1.2447185516357422,0.6924999952316284,predinet,1000,5
16,1.850115180015564,0.6700000166893005,predinet,1000,6
17,1.3317053318023682,0.6815000176429749,predinet,1000,7
18,2.0872738361358643,0.6779999732971191,predinet,1000,8
19,1.2170308828353882,0.699999988079071,predinet,1000,9
20,1.5674573183059692,0.7950000166893005,predinet,2000,0
21,1.7614260911941528,0.7764999866485596,predinet,2000,1
22,1.3403979539871216,0.7914999723434448,predinet,2000,2
23,2.3661553859710693,0.7925000190734863,predinet,2000,3
24,1.1437742710113525,0.7854999899864197,predinet,2000,4
25,1.5913927555084229,0.8090000152587891,predinet,2000,5
26,1.1397595405578613,0.796999990940094,predinet,2000,6
27,2.066155433654785,0.800000011920929,predinet,2000,7
28,1.2676942348480225,0.7850000262260437,predinet,2000,8
29,1.4044650793075562,0.7875000238418579,predinet,2000,9
30,1.069148063659668,0.828499972820282,predinet,3000,0
31,0.9997839331626892,0.8299999833106995,predinet,3000,1
32,0.743371844291687,0.8525000214576721,predinet,3000,2
33,0.9581533670425415,0.8454999923706055,predinet,3000,3
34,1.1293014287948608,0.8355000019073486,predinet,3000,4
35,0.9217599034309387,0.8585000038146973,predinet,3000,5
36,1.0727673768997192,0.8489999771118164,predinet,3000,6
37,1.2110686302185059,0.8324999809265137,predinet,3000,7
38,0.9881107211112976,0.8805000185966492,predinet,3000,8
39,1.5314300060272217,0.8395000100135803,predinet,3000,9
40,0.8417229652404785,0.878000020980835,predinet,4000,0
41,1.4958161115646362,0.8659999966621399,predinet,4000,1
42,0.8155949711799622,0.8815000057220459,predinet,4000,2
43,0.9263885617256165,0.8790000081062317,predinet,4000,3
44,0.6943842172622681,0.890999972820282,predinet,4000,4
45,0.6202064752578735,0.8934999704360962,predinet,4000,5
46,1.1132855415344238,0.8830000162124634,predinet,4000,6
47,1.1386715173721313,0.890500009059906,predinet,4000,7
48,1.1425315141677856,0.890500009059906,predinet,4000,8
49,0.710982084274292,0.8949999809265137,predinet,4000,9
50,0.572121262550354,0.9135000109672546,predinet,5000,0
51,0.5898240208625793,0.9085000157356262,predinet,5000,1
52,0.8325341939926147,0.8845000267028809,predinet,5000,2
53,0.8496956825256348,0.8840000033378601,predinet,5000,3
54,0.6707980632781982,0.9054999947547913,predinet,5000,4
55,0.5533066391944885,0.9024999737739563,predinet,5000,5
56,0.6544563174247742,0.8999999761581421,predinet,5000,6
57,0.5347597002983093,0.906499981880188,predinet,5000,7
58,0.49371421337127686,0.9154999852180481,predinet,5000,8
59,0.6143472194671631,0.9160000085830688,predinet,5000,9
0,0.7370851039886475,0.5120000243186951,corelnet,500,0
1,0.8089427351951599,0.4970000088214874,corelnet,500,1
2,0.7211225628852844,0.5239999890327454,corelnet,500,2
3,0.694121241569519,0.4970000088214874,corelnet,500,3
4,0.705828845500946,0.5109999775886536,corelnet,500,4
5,0.749103844165802,0.5095000267028809,corelnet,500,5
6,0.7586362957954407,0.484499990940094,corelnet,500,6
7,0.756609320640564,0.5504999756813049,corelnet,500,7
8,0.7480586767196655,0.49549999833106995,corelnet,500,8
9,0.7431247234344482,0.5490000247955322,corelnet,500,9
10,0.7332711815834045,0.5034999847412109,corelnet,1000,0
11,0.707044243812561,0.5335000157356262,corelnet,1000,1
12,0.7117589712142944,0.5490000247955322,corelnet,1000,2
13,0.7359318733215332,0.5414999723434448,corelnet,1000,3
14,0.7246005535125732,0.512499988079071,corelnet,1000,4
15,0.7005950808525085,0.5049999952316284,corelnet,1000,5
16,0.7096481919288635,0.5360000133514404,corelnet,1000,6
17,0.7041872143745422,0.5149999856948853,corelnet,1000,7
18,0.7303382754325867,0.5475000143051147,corelnet,1000,8
19,0.7284865975379944,0.5009999871253967,corelnet,1000,9
20,0.7100310325622559,0.5389999747276306,corelnet,2000,0
21,0.7004827857017517,0.5320000052452087,corelnet,2000,1
22,0.7134053707122803,0.5404999852180481,corelnet,2000,2
23,0.7052354216575623,0.5320000052452087,corelnet,2000,3
24,0.7107786536216736,0.5120000243186951,corelnet,2000,4
25,0.70290207862854,0.49950000643730164,corelnet,2000,5
26,0.6867132782936096,0.5605000257492065,corelnet,2000,6
27,0.7014755606651306,0.4855000078678131,corelnet,2000,7
28,0.712723970413208,0.5370000004768372,corelnet,2000,8
29,0.6937957406044006,0.49399998784065247,corelnet,2000,9
30,0.6971163749694824,0.5485000014305115,corelnet,3000,0
31,0.6948531270027161,0.5400000214576721,corelnet,3000,1
32,0.6960510015487671,0.5440000295639038,corelnet,3000,2
33,0.6894909739494324,0.5214999914169312,corelnet,3000,3
34,0.7025436758995056,0.5389999747276306,corelnet,3000,4
35,0.6977129578590393,0.5189999938011169,corelnet,3000,5
36,0.6919304728507996,0.5404999852180481,corelnet,3000,6
37,0.6903324723243713,0.5870000123977661,corelnet,3000,7
38,0.6937216520309448,0.5929999947547913,corelnet,3000,8
39,0.6951345205307007,0.5440000295639038,corelnet,3000,9
40,0.6469166874885559,0.6144999861717224,corelnet,4000,0
41,0.6965230107307434,0.5360000133514404,corelnet,4000,1
42,0.6937901973724365,0.5214999914169312,corelnet,4000,2
43,0.6913289427757263,0.5644999742507935,corelnet,4000,3
44,0.6963403820991516,0.5220000147819519,corelnet,4000,4
45,0.6836724281311035,0.6489999890327454,corelnet,4000,5
46,0.6957944631576538,0.5044999718666077,corelnet,4000,6
47,0.6900074481964111,0.5394999980926514,corelnet,4000,7
48,0.6955580115318298,0.5354999899864197,corelnet,4000,8
49,0.6936681866645813,0.5354999899864197,corelnet,4000,9
50,0.687143862247467,0.5690000057220459,corelnet,5000,0
51,0.694248616695404,0.534500002861023,corelnet,5000,1
52,0.6952435970306396,0.5210000276565552,corelnet,5000,2
53,0.6694363355636597,0.6075000166893005,corelnet,5000,3
54,0.6902608871459961,0.5379999876022339,corelnet,5000,4
55,0.6914947032928467,0.534500002861023,corelnet,5000,5
56,0.6932549476623535,0.531499981880188,corelnet,5000,6
57,0.688016414642334,0.6234999895095825,corelnet,5000,7
58,0.6960980892181396,0.5254999995231628,corelnet,5000,8
59,0.6914280652999878,0.5360000133514404,corelnet,5000,9
0,2.233833074569702,0.5569999814033508,no-softmax corelnet,500,0
1,3.339569568634033,0.5569999814033508,no-softmax corelnet,500,1
2,4.191565990447998,0.5350000262260437,no-softmax corelnet,500,2
3,1.4273031949996948,0.5435000061988831,no-softmax corelnet,500,3
4,1.432193398475647,0.5295000076293945,no-softmax corelnet,500,4
5,2.0031654834747314,0.5354999899864197,no-softmax corelnet,500,5
6,2.140749216079712,0.5565000176429749,no-softmax corelnet,500,6
7,4.185810565948486,0.5529999732971191,no-softmax corelnet,500,7
8,0.7230049967765808,0.5074999928474426,no-softmax corelnet,500,8
9,3.4767520427703857,0.5695000290870667,no-softmax corelnet,500,9
10,2.579841375350952,0.6004999876022339,no-softmax corelnet,1000,0
11,1.6305357217788696,0.5600000023841858,no-softmax corelnet,1000,1
12,4.165589809417725,0.6104999780654907,no-softmax corelnet,1000,2
13,1.142390489578247,0.5774999856948853,no-softmax corelnet,1000,3
14,0.9397469162940979,0.5394999980926514,no-softmax corelnet,1000,4
15,2.418006181716919,0.574999988079071,no-softmax corelnet,1000,5
16,2.6158037185668945,0.593500018119812,no-softmax corelnet,1000,6
17,2.6696462631225586,0.6144999861717224,no-softmax corelnet,1000,7
18,1.9860533475875854,0.5805000066757202,no-softmax corelnet,1000,8
19,2.972670793533325,0.5860000252723694,no-softmax corelnet,1000,9
20,0.7773810625076294,0.6365000009536743,no-softmax corelnet,2000,0
21,0.9568078517913818,0.6215000152587891,no-softmax corelnet,2000,1
22,1.2801892757415771,0.6414999961853027,no-softmax corelnet,2000,2
23,0.8760190606117249,0.6474999785423279,no-softmax corelnet,2000,3
24,1.0624089241027832,0.6359999775886536,no-softmax corelnet,2000,4
25,0.9290141463279724,0.6115000247955322,no-softmax corelnet,2000,5
26,1.200751781463623,0.6104999780654907,no-softmax corelnet,2000,6
27,0.8230127692222595,0.5435000061988831,no-softmax corelnet,2000,7
28,1.0085631608963013,0.6449999809265137,no-softmax corelnet,2000,8
29,1.1003214120864868,0.6269999742507935,no-softmax corelnet,2000,9
30,0.7651174664497375,0.6735000014305115,no-softmax corelnet,3000,0
31,0.7529473304748535,0.6604999899864197,no-softmax corelnet,3000,1
32,0.831649124622345,0.621999979019165,no-softmax corelnet,3000,2
33,0.8458098769187927,0.6315000057220459,no-softmax corelnet,3000,3
34,0.8055827617645264,0.6309999823570251,no-softmax corelnet,3000,4
35,0.7583180665969849,0.6349999904632568,no-softmax corelnet,3000,5
36,0.8130913376808167,0.6470000147819519,no-softmax corelnet,3000,6
37,0.7547405362129211,0.6359999775886536,no-softmax corelnet,3000,7
38,0.8069023489952087,0.6524999737739563,no-softmax corelnet,3000,8
39,0.7320314049720764,0.5649999976158142,no-softmax corelnet,3000,9
40,0.6901701092720032,0.6524999737739563,no-softmax corelnet,4000,0
41,0.7210441827774048,0.671999990940094,no-softmax corelnet,4000,1
42,0.7283522486686707,0.6389999985694885,no-softmax corelnet,4000,2
43,0.7085025906562805,0.6549999713897705,no-softmax corelnet,4000,3
44,0.7456403374671936,0.5899999737739563,no-softmax corelnet,4000,4
45,0.715890109539032,0.6729999780654907,no-softmax corelnet,4000,5
46,0.699451208114624,0.6890000104904175,no-softmax corelnet,4000,6
47,0.7054958343505859,0.6685000061988831,no-softmax corelnet,4000,7
48,0.7512934803962708,0.6305000185966492,no-softmax corelnet,4000,8
49,0.7067320346832275,0.6315000057220459,no-softmax corelnet,4000,9
50,0.6938350796699524,0.6690000295639038,no-softmax corelnet,5000,0
51,0.6772121787071228,0.659500002861023,no-softmax corelnet,5000,1
52,0.6263937950134277,0.6800000071525574,no-softmax corelnet,5000,2
53,0.6453781723976135,0.6625000238418579,no-softmax corelnet,5000,3
54,0.6492466330528259,0.6629999876022339,no-softmax corelnet,5000,4
55,0.6370669007301331,0.6884999871253967,no-softmax corelnet,5000,5
56,0.7050577998161316,0.656000018119812,no-softmax corelnet,5000,6
57,0.6920008659362793,0.6489999890327454,no-softmax corelnet,5000,7
58,0.6606494784355164,0.6575000286102295,no-softmax corelnet,5000,8
59,0.6614701747894287,0.6589999794960022,no-softmax corelnet,5000,9
